 0.0000000000000000E+000  0.0000000000000000E+000 -0.1015717938241373E+001  0.9990557206581175E+000  0.9990562771654682E+000 -0.1791076830924014E+000  0.0000000000000000E+000
 0.3996003996003997E-002  0.0000000000000000E+000 -0.1015588887525994E+001  0.9989266931290216E+000  0.9989272496238130E+000 -0.1791120942199146E+000  0.1217567608693957E-178
 0.7992007992007994E-002  0.0000000000000000E+000 -0.1015197956747303E+001  0.9985358328322803E+000  0.9985363893487417E+000 -0.1791254218380609E+000  0.2521432492081874E-177
 0.1198801198801199E-001  0.0000000000000000E+000 -0.1014539979504142E+001  0.9978779747038611E+000  0.9978785312242310E+000 -0.1791477354653996E+000 -0.8003149352694951E-178
 0.1598401598401599E-001  0.0000000000000000E+000 -0.1013610497996380E+001  0.9969486624163209E+000  0.9969492189362319E+000 -0.1791790032124011E+000  0.1004948363386703E-178
 0.1998001998001998E-001  0.0000000000000000E+000 -0.1012405808885470E+001  0.9957441943001342E+000  0.9957447508043805E+000 -0.1792190862236684E+000  0.5820686786680947E-178
 0.2397602397602398E-001  0.0000000000000000E+000 -0.1010923003644185E+001  0.9942616636846434E+000  0.9942622201360590E+000 -0.1792677338472689E+000 -0.4929111173238173E-178
 0.2797202797202798E-001  0.0000000000000000E+000 -0.1009160002680975E+001  0.9924989929953877E+000  0.9924995493595952E+000 -0.1793245797410679E+000  0.2159065534448736E-178
 0.3196803196803197E-001  0.0000000000000000E+000 -0.1007115582598509E+001  0.9904549610174185E+000  0.9904555172827898E+000 -0.1793891390390548E+000 -0.5895471155640772E-178
 0.3596403596403597E-001  0.0000000000000000E+000 -0.1004789396048854E+001  0.9881292227790500E+000  0.9881297789570037E+000 -0.1794608066665916E+000  0.1718299524605475E-177
 0.3996003996003997E-001  0.0000000000000000E+000 -0.1002181983772813E+001  0.9855223216151501E+000  0.9855228777160153E+000 -0.1795388568690027E+000 -0.2516914591356397E-177
 0.4395604395604397E-001  0.0000000000000000E+000 -0.9992947785525378E+000  0.9826356931129253E+000  0.9826362491300507E+000 -0.1796224439965733E+000  0.2890866295941159E-177
 0.4795204795204795E-001  0.0000000000000000E+000 -0.9961301009542751E+000  0.9794716608281224E+000  0.9794722167488531E+000 -0.1797106045741001E+000 -0.9056043532818265E-178
 0.5194805194805196E-001  0.0000000000000000E+000 -0.9926911468946542E+000  0.9760334238413851E+000  0.9760339796694492E+000 -0.1798022606634113E+000 -0.4380824924154508E-178
 0.5594405594405595E-001  0.0000000000000000E+000 -0.9889819672112523E+000  0.9723250363600797E+000  0.9723255921005327E+000 -0.1798962245026179E+000  0.1082017156498824E-177
 0.5994005994005994E-001  0.0000000000000000E+000 -0.9850074395627830E+000  0.9683513796204617E+000  0.9683519352602957E+000 -0.1799912043813349E+000 -0.2293040220934177E-177
 0.6393606393606394E-001  0.0000000000000000E+000 -0.9807732331288577E+000  0.9641181265590910E+000  0.9641186820690653E+000 -0.1800858116883060E+000  0.1917571333104289E-177
 0.6793206793206794E-001  0.0000000000000000E+000 -0.9762857666957416E+000  0.9596316998891230E+000  0.9596322552333429E+000 -0.1801785690529284E+000 -0.3686305281594990E-177
 0.7192807192807192E-001  0.0000000000000000E+000 -0.9715521608269313E+000  0.9548992242679309E+000  0.9548997794105860E+000 -0.1802679194783057E+000  0.5224055021181174E-177
 0.7592407592407592E-001  0.0000000000000000E+000 -0.9665801848989923E+000  0.9499284733325810E+000  0.9499290282315643E+000 -0.1803522363506762E+000 -0.6084343170573883E-177
 0.7992007992007993E-001  0.0000000000000000E+000 -0.9613781998513603E+000  0.9447278124317610E+000  0.9447283670388812E+000 -0.1804298341908349E+000  0.5404184404036289E-177
 0.8391608391608393E-001  0.0000000000000000E+000 -0.9559550975401965E+000  0.9393061379641994E+000  0.9393066922430203E+000 -0.1804989800135681E+000 -0.5051879838431816E-177
 0.8791208791208791E-001  0.0000000000000000E+000 -0.9503202376076237E+000  0.9336728142494578E+000  0.9336733681709319E+000 -0.1805579051408805E+000  0.2299080032536055E-177
 0.9190809190809190E-001  0.0000000000000000E+000 -0.9444833827682955E+000  0.9278376088070930E+000  0.9278381623450456E+000 -0.1806048173220793E+000 -0.2414160006010027E-177
 0.9590409590409590E-001  0.0000000000000000E+000 -0.9384546333999640E+000  0.9218106269379689E+000  0.9218111800695032E+000 -0.1806379130044258E+000  0.1958653299175809E-177
 0.9990009990009992E-001  0.0000000000000000E+000 -0.9322443622781810E+000  0.9156022464458862E+000  0.9156027991467824E+000 -0.1806553896082343E+000 -0.2960330220860656E-177
 0.1038961038961039E+000  0.0000000000000000E+000 -0.9258631502383191E+000  0.9092230532867995E+000  0.9092236055294131E+000 -0.1806554576565368E+000  0.2146257870182865E-177
 0.1078921078921079E+000  0.0000000000000000E+000 -0.9193217234801269E+000  0.9026837788636564E+000  0.9026843306256960E+000 -0.1806363526280508E+000 -0.1277303486266738E-177
 0.1118881118881119E+000  0.0000000000000000E+000 -0.9126308931510778E+000  0.8959952395995411E+000  0.8959957908653742E+000 -0.1805963464019311E+000  0.3884496128379350E-178
