 0.0000000000000000E+000  0.0000000000000000E+000 -0.1398795267562198E+001  0.1232865323300736E+001  0.1232825156975754E+001 -0.7384992612692670E-001  0.0000000000000000E+000
 0.5783680700000000E-002  0.0000000000000000E+000 -0.1398070347322252E+001  0.1232144375556006E+001  0.1232104354094963E+001 -0.7384101737607961E-001  0.1308409876742273E-020
 0.1192781000000000E-001  0.0000000000000000E+000 -0.1395697041173473E+001  0.1229784478918522E+001  0.1229744751931490E+001 -0.7381147958385664E-001 -0.3503047002665756E-021
 0.1844960300000000E-001  0.0000000000000000E+000 -0.1391386272746175E+001  0.1225499151620108E+001  0.1225459767237073E+001 -0.7375640088009916E-001  0.3078438062631464E-021
 0.2536636600000000E-001  0.0000000000000000E+000 -0.1384884400299487E+001  0.1219038060095248E+001  0.1218999043899265E+001 -0.7367001379576228E-001 -0.1009557537801363E-021
 0.3269537900000000E-001  0.0000000000000000E+000 -0.1376005630929971E+001  0.1210219738061147E+001  0.1210181110514294E+001 -0.7354614052415361E-001 -0.9152772084550810E-022
 0.4045376700000000E-001  0.0000000000000000E+000 -0.1364662997173541E+001  0.1198962839262218E+001  0.1198924619661527E+001 -0.7337931029003136E-001 -0.1599203709156438E-020
 0.4865834800000000E-001  0.0000000000000000E+000 -0.1350890723749162E+001  0.1185308760834262E+001  0.1185270970484340E+001 -0.7316671983812095E-001 -0.1134333649202960E-020
 0.5732546900000000E-001  0.0000000000000000E+000 -0.1334851214267718E+001  0.1169428851358391E+001  0.1169391515004105E+001 -0.7291095576578288E-001 -0.2714135071188869E-021
 0.6647082500000000E-001  0.0000000000000000E+000 -0.1316823057018379E+001  0.1151612578512418E+001  0.1151575722759068E+001 -0.7262302429209760E-001 -0.1632105059930838E-020
 0.7610926000000000E-001  0.0000000000000000E+000 -0.1297171423343853E+001  0.1132238016077877E+001  0.1132201664953637E+001 -0.7232489904392743E-001 -0.4158795305735221E-020
 0.8625455200000000E-001  0.0000000000000000E+000 -0.1276307016883862E+001  0.1111730809040585E+001  0.1111694978695615E+001 -0.7205070596812299E-001  0.1553968582139606E-022
 0.9691918300000001E-001  0.0000000000000000E+000 -0.1254642302305767E+001  0.1090520357759991E+001  0.1090485052928902E+001 -0.7184593132646119E-001  0.6222911808885862E-021
 0.1081141000000000E+000  0.0000000000000000E+000 -0.1232553238274050E+001  0.1069001463058805E+001  0.1068966676799380E+001 -0.7176458493564875E-001 -0.6049834789574793E-021
 0.1198484800000000E+000  0.0000000000000000E+000 -0.1210351875467468E+001  0.1047506806410490E+001  0.1047472522776226E+001 -0.7186483650474970E-001  0.1826150359206921E-020
