 0.0000000000000000E+000  0.0000000000000000E+000 -0.1544229402400878E+001  0.1268283950433364E+001  0.1268306894503287E+001 -0.3450247301098213E-001  0.0000000000000000E+000
 0.3996004000000000E-002  0.0000000000000000E+000 -0.1543731584593586E+001  0.1267792997612054E+001  0.1267815812707165E+001 -0.3446754135538827E-001 -0.1531135914970130E-046
 0.7992008000000000E-002  0.0000000000000000E+000 -0.1542251072070988E+001  0.1266333362147707E+001  0.1266355968577189E+001 -0.3436570563824115E-001 -0.4163601989985413E-047
 0.1198801200000000E-001  0.0000000000000000E+000 -0.1539848404920892E+001  0.1263966574139536E+001  0.1263988955621040E+001 -0.3420722024808228E-001  0.2403635194488856E-047
 0.1598401600000000E-001  0.0000000000000000E+000 -0.1536630594540802E+001  0.1260801145826099E+001  0.1260823282072731E+001 -0.3400897478862883E-001 -0.1325294304261077E-048
 0.1998002000000000E-001  0.0000000000000000E+000 -0.1532735964773359E+001  0.1256977243197830E+001  0.1256999126035218E+001 -0.3379235458943126E-001 -0.2988304889681271E-047
 0.2397602400000000E-001  0.0000000000000000E+000 -0.1528316646603343E+001  0.1252649088970120E+001  0.1252670719227284E+001 -0.3358068355403892E-001 -0.2432248524779471E-049
 0.2797202800000000E-001  0.0000000000000000E+000 -0.1523522569043591E+001  0.1247968838922691E+001  0.1247990222497066E+001 -0.3339677478153531E-001  0.1126826854151362E-047
 0.3196803200000000E-001  0.0000000000000000E+000 -0.1518489458680626E+001  0.1243074476706361E+001  0.1243095621818393E+001 -0.3326099283672720E-001  0.4406001335378110E-048
 0.3596403600000000E-001  0.0000000000000000E+000 -0.1513331721015176E+001  0.1238082611956925E+001  0.1238103527572755E+001 -0.3319002377632051E-001  0.4954580759732646E-047
 0.3996004000000000E-001  0.0000000000000000E+000 -0.1508139756888822E+001  0.1233085738307715E+001  0.1233106433409962E+001 -0.3319635040185083E-001  0.1204252339387959E-046
 0.4395604400000000E-001  0.0000000000000000E+000 -0.1502980566901271E+001  0.1228152802420842E+001  0.1228173285756820E+001 -0.3328829763879541E-001  0.1354086151233659E-046
 0.4795204800000000E-001  0.0000000000000000E+000 -0.1497900356370566E+001  0.1223331792107410E+001  0.1223352072139177E+001 -0.3347045919498837E-001  0.9575107314146170E-047
 0.5194805200000000E-001  0.0000000000000000E+000 -0.1492928053668884E+001  0.1218653251162895E+001  0.1218673336069578E+001 -0.3374432380804579E-001  0.4735497898574584E-047
 0.5594405600000000E-001  0.0000000000000000E+000 -0.1488078980678175E+001  0.1214133954939575E+001  0.1214153852616477E+001 -0.3410895925112960E-001  0.2148639198041492E-047
 0.5994006000000000E-001  0.0000000000000000E+000 -0.1483358226913507E+001  0.1209780294479679E+001  0.1209800012524346E+001 -0.3456166083171330E-001  0.2791449013749930E-047
 0.6393606400000000E-001  0.0000000000000000E+000 -0.1478763517849893E+001  0.1205591157084753E+001  0.1205610702776802E+001 -0.3509851396792651E-001  0.7409246710679704E-047
 0.6793206800000000E-001  0.0000000000000000E+000 -0.1474287523833694E+001  0.1201560247956546E+001  0.1201579628239283E+001 -0.3571485185489222E-001  0.1902124325643116E-046
 0.7192807200000000E-001  0.0000000000000000E+000 -0.1469919643420198E+001  0.1197677885702407E+001  0.1197697107170801E+001 -0.3640560906743460E-001  0.2578875701388333E-046
 0.7592407599999999E-001  0.0000000000000000E+000 -0.1465647335007329E+001  0.1193932345015795E+001  0.1193951413912382E+001 -0.3716558253668670E-001  0.3484770861720589E-046
 0.7992008000000000E-001  0.0000000000000000E+000 -0.1461457081770623E+001  0.1190310831299374E+001  0.1190329753517405E+001 -0.3798961559756284E-001  0.2454010423189928E-046
 0.8391608400000000E-001  0.0000000000000000E+000 -0.1457335070611703E+001  0.1186800167902929E+001  0.1186818948995438E+001 -0.3887272125081784E-001  0.8984997931970657E-047
 0.8791208800000000E-001  0.0000000000000000E+000 -0.1453267654723059E+001  0.1183387265651300E+001  0.1183405910844188E+001 -0.3981015924680845E-001 -0.4652279616286877E-047
