 0.0000000000000000E+000  0.0000000000000000E+000 -0.2786722325186629E+001  0.2287356140515373E+001  0.2287358384450561E+001 -0.8352718342714088E-002  0.0000000000000000E+000
 0.2777777800000000E-003  0.0000000000000000E+000 -0.2786679359814772E+001  0.2287314710977758E+001  0.2287316952597973E+001 -0.8354421959102293E-002  0.6782063729857058E-150
 0.8333333300000000E-003  0.0000000000000000E+000 -0.2786336899988258E+001  0.2286984578039444E+001  0.2286986813459330E+001 -0.8368075193312566E-002  0.1359818115671667E-149
 0.1666666700000000E-002  0.0000000000000000E+000 -0.2785200550884158E+001  0.2285890382101439E+001  0.2285892615202413E+001 -0.8414337816136460E-002  0.3270148196479016E-149
 0.2777777800000000E-002  0.0000000000000000E+000 -0.2782625819616462E+001  0.2283418717745646E+001  0.2283420942175152E+001 -0.8524747517377626E-002  0.4483523887429386E-149
 0.4166666700000000E-002  0.0000000000000000E+000 -0.2778029407598113E+001  0.2279034872354186E+001  0.2279037185796313E+001 -0.8742160230795142E-002  0.2738713611108669E-149
 0.5833333300000000E-002  0.0000000000000000E+000 -0.2771167273870880E+001  0.2272569783554800E+001  0.2272572535852955E+001 -0.9119199292349158E-002  0.2350813219288159E-149
 0.7777777800000000E-002  0.0000000000000000E+000 -0.2762256432885221E+001  0.2264350640958443E+001  0.2264354330801580E+001 -0.9711494664616994E-002  0.1447986530637990E-149
 0.1000000000000000E-001  0.0000000000000000E+000 -0.2751776571963352E+001  0.2255005495368632E+001  0.2255010112920073E+001 -0.1056597418925156E-001 -0.1838468486935316E-150
 0.1250000000000000E-001  0.0000000000000000E+000 -0.2740114700946847E+001  0.2245101550413021E+001  0.2245106366016377E+001 -0.1171103822836794E-001 -0.6037524241228090E-150
 0.1527777800000000E-001  0.0000000000000000E+000 -0.2727347403606329E+001  0.2234915297423406E+001  0.2234919463213628E+001 -0.1315508034572453E-001 -0.1787085912137676E-150
 0.1833333300000000E-001  0.0000000000000000E+000 -0.2713241930233946E+001  0.2224420941776229E+001  0.2224423980057912E+001 -0.1489213419203332E-001  0.6893564002352485E-150
 0.2166666700000000E-001  0.0000000000000000E+000 -0.2697369490716315E+001  0.2213391518149655E+001  0.2213393328634403E+001 -0.1690911025694923E-001  0.5689664908165696E-150
 0.2527777800000000E-001  0.0000000000000000E+000 -0.2679224662423133E+001  0.2201505759525439E+001  0.2201506436695952E+001 -0.1919097115101568E-001 -0.1907647050049538E-150
 0.2916666700000000E-001  0.0000000000000000E+000 -0.2658311522711851E+001  0.2188421175095329E+001  0.2188420863068747E+001 -0.2172330487579809E-001 -0.2715340515043782E-150
 0.3333333300000000E-001  0.0000000000000000E+000 -0.2634197875982869E+001  0.2173815354355425E+001  0.2173814175619582E+001 -0.2449311108659002E-001 -0.2180705432942432E-150
 0.3777777800000000E-001  0.0000000000000000E+000 -0.2606548196521576E+001  0.2157407454402985E+001  0.2157405484620571E+001 -0.2748870800426939E-001 -0.2096520996665974E-149
 0.4250000000000000E-001  0.0000000000000000E+000 -0.2575143204212344E+001  0.2138969354606474E+001  0.2138966620601164E+001 -0.3069931064613500E-001 -0.3313846408887187E-149
 0.4750000000000000E-001  0.0000000000000000E+000 -0.2539889428704770E+001  0.2118331416588190E+001  0.2118327907978004E+001 -0.3411457480068312E-001 -0.1713263700291156E-149
 0.5277777800000000E-001  0.0000000000000000E+000 -0.2500819982828730E+001  0.2095385010562278E+001  0.2095380700664375E+001 -0.3772419929243148E-001 -0.8710955004746695E-150
 0.5833333300000000E-001  0.0000000000000000E+000 -0.2458086918043252E+001  0.2070082375113863E+001  0.2070077245473369E+001 -0.4151762504458465E-001 -0.4220550202655186E-150
 0.6416666700000000E-001  0.0000000000000000E+000 -0.2411946082577902E+001  0.2042433942734817E+001  0.2042428003590954E+001 -0.4548382553600062E-001 -0.1089187085096736E-149
 0.7027777800000000E-001  0.0000000000000000E+000 -0.2362736350221652E+001  0.2012503355074472E+001  0.2012496655410083E+001 -0.4961116108157603E-001 -0.2992938394292391E-149
 0.7666666699999999E-001  0.0000000000000000E+000 -0.2310855427262393E+001  0.1980400411174780E+001  0.1980393036792176E+001 -0.5388729440372268E-001 -0.6958096736809887E-149
 0.8333333300000000E-001  0.0000000000000000E+000 -0.2256735058730521E+001  0.1946272642381533E+001  0.1946264705433101E+001 -0.5829913201676144E-001 -0.3975552952206777E-149
 0.9027777800000000E-001  0.0000000000000000E+000 -0.2200817815936730E+001  0.1910296106114346E+001  0.1910287731510305E+001 -0.6283279187109349E-001 -0.1066331225412956E-150
 0.9750000000000000E-001  0.0000000000000000E+000 -0.2143537387177070E+001  0.1872666215245375E+001  0.1872657528114913E+001 -0.6747357208982470E-001  0.1983854516429167E-149
 0.1050000000000000E+000  0.0000000000000000E+000 -0.2085303145511856E+001  0.1833589080482555E+001  0.1833580196449525E+001 -0.7220593115865948E-001  0.4088027984664891E-150
 0.1127777800000000E+000  0.0000000000000000E+000 -0.2026489440615152E+001  0.1793273933389296E+001  0.1793264951788359E+001 -0.7701346089271940E-001 -0.3203936262586483E-150
 0.1208333300000000E+000  0.0000000000000000E+000 -0.1967429314041166E+001  0.1751926905285874E+001  0.1751917904986871E+001 -0.8187885087226633E-001  0.1931695418816622E-149
 0.1291666700000000E+000  0.0000000000000000E+000 -0.1908411496542786E+001  0.1709745918002527E+001  0.1709736955598907E+001 -0.8678388499400840E-001  0.2643413667673426E-149
 0.1377777800000000E+000  0.0000000000000000E+000 -0.1849681083093979E+001  0.1666917500253267E+001  0.1666908610396404E+001 -0.9170937203767869E-001 -0.3439795395787043E-150
 0.1466666700000000E+000  0.0000000000000000E+000 -0.1791441234331013E+001  0.1623614109358483E+001  0.1623605306852139E+001 -0.9663516386798703E-001 -0.1727760902482295E-149
 0.1558333300000000E+000  0.0000000000000000E+000 -0.1733857024322285E+001  0.1579993092353119E+001  0.1579984375424820E+001 -0.1015401104114417E+000 -0.1610014169750381E-150
 0.1652777800000000E+000  0.0000000000000000E+000 -0.1677059316241444E+001  0.1536195985204599E+001  0.1536187339302499E+001 -0.1064020812357590E+000 -0.3433692667019312E-150
 0.1750000000000000E+000  0.0000000000000000E+000 -0.1621149635343267E+001  0.1492349012406476E+001  0.1492340413956041E+001 -0.1111979363764653E+000  0.3111690745937361E-150
 0.1850000000000000E+000  0.0000000000000000E+000 -0.1566204108674949E+001  0.1448563380494074E+001  0.1448554800231214E+001 -0.1159035866743795E+000  0.6624943766504488E-150
 0.1952777800000000E+000  0.0000000000000000E+000 -0.1512277801248547E+001  0.1404936386856460E+001  0.1404927792544504E+001 -0.1204940151210198E+000 -0.2186289395363088E-150
 0.2058333300000000E+000  0.0000000000000000E+000 -0.1459408408024025E+001  0.1361552514878851E+001  0.1361543873370971E+001 -0.1249433405901442E+000 -0.1450416939535414E-149
 0.2166666700000000E+000  0.0000000000000000E+000 -0.1407619321805134E+001  0.1318484459127638E+001  0.1318475737831856E+001 -0.1292249191985660E+000 -0.3470448827011880E-150
 0.2277777800000000E+000  0.0000000000000000E+000 -0.1356922798466343E+001  0.1275794615988900E+001  0.1275785783839140E+001 -0.1333114238959969E+000  0.3257920404889249E-149
 0.2391666700000000E+000  0.0000000000000000E+000 -0.1307322011548764E+001  0.1233535978257308E+001  0.1233527006302680E+001 -0.1371750061697773E+000  0.1344855852949131E-149
 0.2508333300000000E+000  0.0000000000000000E+000 -0.1258813291947840E+001  0.1191753445212078E+001  0.1191744306928492E+001 -0.1407874363179243E+000  0.1156126020584958E-149
 0.2627777800000000E+000  0.0000000000000000E+000 -0.1211387574147860E+001  0.1150484673835669E+001  0.1150475345243492E+001 -0.1441203055432539E+000  0.6998876028107383E-150
 0.2750000000000000E+000  0.0000000000000000E+000 -0.1165032041068985E+001  0.1109761269144247E+001  0.1109751728798640E+001 -0.1471452179139449E+000  0.3605948028918443E-152
 0.2875000000000000E+000  0.0000000000000000E+000 -0.1119730942273768E+001  0.1069609387720778E+001  0.1069599616619837E+001 -0.1498340504537468E+000 -0.5574902453881456E-150
 0.3002777800000000E+000  0.0000000000000000E+000 -0.1075466638058599E+001  0.1030050632718303E+001  0.1030040614163454E+001 -0.1521592078966104E+000  0.2047320178389047E-153
 0.3133333300000000E+000  0.0000000000000000E+000 -0.1032220293134713E+001  0.9911027146537079E+000  0.9910924340837265E+000 -0.1540939160160698E+000  0.1942757537396026E-150
 0.3266666700000000E+000  0.0000000000000000E+000 -0.9899722971983493E+000  0.9527799169206994E+000  0.9527693617325655E+000 -0.1556125428244917E+000 -0.1367941270352210E-150
 0.3402777800000000E+000  0.0000000000000000E+000 -0.9487029211801069E+000  0.9150938094951081E+000  0.9150829688625027E+000 -0.1566909263970070E+000 -0.6193365767285813E-151
 0.3541666700000000E+000  0.0000000000000000E+000 -0.9083924187297489E+000  0.8780534836091862E+000  0.8780423483006664E+000 -0.1573067399358793E+000  0.6303957942186948E-150
 0.3683333300000000E+000  0.0000000000000000E+000 -0.8690214263702040E+000  0.8416660697831766E+000  0.8416546319850047E+000 -0.1574398585013619E+000  0.3467478272021204E-150
 0.3827777800000000E+000  0.0000000000000000E+000 -0.8305709996407311E+000  0.8059369286116401E+000  0.8059251817541625E+000 -0.1570727429233421E+000  0.1615178049978966E-150
 0.3975000000000000E+000  0.0000000000000000E+000 -0.7930229297732503E+000  0.7708701014659677E+000  0.7708580400561682E+000 -0.1561908285352441E+000  0.2501981262669518E-150
 0.4125000000000000E+000  0.0000000000000000E+000 -0.7563596366236641E+000  0.7364683655291302E+000  0.7364559849858925E+000 -0.1547829129608740E+000  0.7160975293297692E-150
 0.4277777800000000E+000  0.0000000000000000E+000 -0.7205643243806327E+000  0.7027335269052256E+000  0.7027208233989520E+000 -0.1528415391573180E+000  0.1534457772712434E-150
 0.4433333300000000E+000  0.0000000000000000E+000 -0.6856209974487231E+000  0.6696665770002550E+000  0.6696535472950991E+000 -0.1503633660282245E+000 -0.1441734109656037E-149
 0.4591666700000000E+000  0.0000000000000000E+000 -0.6515143713706280E+000  0.6372677408250936E+000  0.6372543821220619E+000 -0.1473495096020213E+000 -0.2651983943729119E-149
