  0.3036963036963037E+00   0.0000000000000000E+00   0.5878819786811338E+00   0.5878793635197019E+00  -0.5880267535961995E+00   0.0000000000000000E+00   0.4172124476335590E+00
  0.3076923076923077E+00   0.0000000000000000E+00   0.5801174995490941E+00   0.5801148893900850E+00  -0.5802621875052880E+00   0.0000000000000000E+00   0.4082832770700145E+00
  0.3116883116883117E+00   0.0000000000000000E+00   0.5724354719966883E+00   0.5724328668634319E+00  -0.5725800705815396E+00   0.0000000000000000E+00   0.3994552838888896E+00
  0.3156843156843158E+00   0.0000000000000000E+00   0.5648359455183243E+00   0.5648333454328230E+00  -0.5649804522772801E+00   0.0000000000000000E+00   0.3907307428016951E+00
  0.3196803196803197E+00   0.0000000000000000E+00   0.5573188943119207E+00   0.5573162992948903E+00  -0.5574633067476017E+00   0.0000000000000000E+00   0.3821117548398344E+00
  0.3236763236763237E+00   0.0000000000000000E+00   0.5498842225930023E+00   0.5498816326639108E+00  -0.5500285381644237E+00   0.0000000000000000E+00   0.3736002517340856E+00
  0.3276723276723278E+00   0.0000000000000000E+00   0.5425317696193499E+00   0.5425291847964679E+00  -0.5426759857411260E+00   0.0000000000000000E+00   0.3651980003833724E+00
  0.3316683316683317E+00   0.0000000000000000E+00   0.5352613144386886E+00   0.5352587347391292E+00  -0.5354054284801983E+00   0.0000000000000000E+00   0.3569066073973464E+00
  0.3356643356643357E+00   0.0000000000000000E+00   0.5280725803699863E+00   0.5280700058097533E+00  -0.5282165896545106E+00   0.0000000000000000E+00   0.3487275236969863E+00
  0.3396603396603397E+00   0.0000000000000000E+00   0.5209652392309388E+00   0.5209626698249678E+00  -0.5211091410347662E+00   0.0000000000000000E+00   0.3406620491596564E+00
  0.3436563436563436E+00   0.0000000000000000E+00   0.5139389153224526E+00   0.5139363510846588E+00  -0.5140827068739536E+00   0.0000000000000000E+00   0.3327113372949597E+00
  0.3476523476523476E+00   0.0000000000000000E+00   0.5069931891814370E+00   0.5069906301247590E+00  -0.5071368676601077E+00   0.0000000000000000E+00   0.3248763999389400E+00
  0.3516483516483517E+00   0.0000000000000000E+00   0.5001276011137572E+00   0.5001250472502025E+00  -0.5002711636492280E+00   0.0000000000000000E+00   0.3171581119555364E+00
  0.3556443556443556E+00   0.0000000000000000E+00   0.4933416545171915E+00   0.4933391058578815E+00  -0.4934850981882034E+00   0.0000000000000000E+00   0.3095572159339583E+00
  0.3596403596403597E+00   0.0000000000000000E+00   0.4866348190051193E+00   0.4866322755603301E+00  -0.4867781408384622E+00   0.0000000000000000E+00   0.3020743268720448E+00
  0.3636363636363636E+00   0.0000000000000000E+00   0.4800065333413273E+00   0.4800039951205338E+00  -0.4801497303107481E+00   0.0000000000000000E+00   0.2947099368364612E+00
  0.3676323676323677E+00   0.0000000000000000E+00   0.4734562081954993E+00   0.4734536752074222E+00  -0.4735992772205708E+00   0.0000000000000000E+00   0.2874644195910501E+00
