  0.1478521478521479E+00  0.0000000000000000E+00  0.1330894123549944E+01  0.1330869623630398E+01 -0.1330869623630410E+01  0.8004591344750889E+00
  0.1518481518481519E+00  0.0000000000000000E+00  0.1309354406665328E+01  0.1309329998771116E+01 -0.1309329998771129E+01  0.7887831948333631E+00
  0.1558441558441559E+00  0.0000000000000000E+00  0.1288261597114650E+01  0.1288237279296196E+01 -0.1288237279296213E+01  0.7771149539399644E+00
  0.1598401598401599E+00  0.0000000000000000E+00  0.1267604938755015E+01  0.1267580709151147E+01 -0.1267580709151162E+01  0.7654612815656784E+00
  0.1638361638361639E+00  0.0000000000000000E+00  0.1247373622678367E+01  0.1247349479511597E+01 -0.1247349479511611E+01  0.7538286950405710E+00
  0.1678321678321679E+00  0.0000000000000000E+00  0.1227556861950612E+01  0.1227532803522304E+01 -0.1227532803522321E+01  0.7422233805921855E+00
  0.1718281718281718E+00  0.0000000000000000E+00  0.1208143951549073E+01  0.1208119976235147E+01 -0.1208119976235165E+01  0.7306512125877682E+00
  0.1758241758241758E+00  0.0000000000000000E+00  0.1189124316009310E+01  0.1189100422256204E+01 -0.1189100422256222E+01  0.7191177709277510E+00
  0.1798201798201798E+00  0.0000000000000000E+00  0.1170487546871740E+01  0.1170463733192546E+01 -0.1170463733192565E+01  0.7076283567950509E+00
  0.1838161838161838E+00  0.0000000000000000E+00  0.1152223431691407E+01  0.1152199696662230E+01 -0.1152199696662248E+01  0.6961880069590571E+00
  0.1878121878121878E+00  0.0000000000000000E+00  0.1134321976062164E+01  0.1134298318318692E+01 -0.1134298318318705E+01  0.6848015067904827E+00
  0.1918081918081918E+00  0.0000000000000000E+00  0.1116773419891569E+01  0.1116749838126005E+01 -0.1116749838126020E+01  0.6734734021456079E+00
  0.1958041958041958E+00  0.0000000000000000E+00  0.1099568248938649E+01  0.1099544741896732E+01 -0.1099544741896750E+01  0.6622080102429808E+00
  0.1998001998001998E+00  0.0000000000000000E+00  0.1082697202473611E+01  0.1082673768951874E+01 -0.1082673768951892E+01  0.6510094296541973E+00
  0.2037962037962038E+00  0.0000000000000000E+00  0.1066151277764344E+01  0.1066127916607521E+01 -0.1066127916607539E+01  0.6398815495065974E+00
  0.2077922077922078E+00  0.0000000000000000E+00  0.1049921731985497E+01  0.1049898442084091E+01 -0.1049898442084110E+01  0.6288280579901778E+00
  0.2117882117882118E+00  0.0000000000000000E+00  0.1034000082042553E+01  0.1033976862330557E+01 -0.1033976862330577E+01  0.6178524502475468E+00
  0.2157842157842158E+00  0.0000000000000000E+00  0.1018378102721556E+01  0.1018354952174308E+01 -0.1018354952174328E+01  0.6069580357169256E+00
  0.2197802197802198E+00  0.0000000000000000E+00  0.1003047823505820E+01  0.1003024741138021E+01 -0.1003024741138038E+01  0.5961479449898501E+00
  0.2237762237762238E+00  0.0000000000000000E+00  0.9880015243432733E+00  0.9879785092070847E+00 -0.9879785092071011E+00  0.5854251362378581E+00
  0.2277722277722278E+00  0.0000000000000000E+00  0.9732317305997885E+00  0.9732087817830820E+00 -0.9732087817830959E+00  0.5747924012561395E+00
  0.2317682317682318E+00  0.0000000000000000E+00  0.9587312073929374E+00  0.9587083240176416E+00 -0.9587083240176583E+00  0.5642523711661608E+00
  0.2357642357642358E+00  0.0000000000000000E+00  0.9444929534655991E+00  0.9444701346859999E+00 -0.9444701346860189E+00  0.5538075218136662E+00
  0.2397602397602398E+00  0.0000000000000000E+00  0.9305101947344175E+00  0.9304874397358255E+00 -0.9304874397358468E+00  0.5434601788953440E+00
  0.2437562437562438E+00  0.0000000000000000E+00  0.9167763776220746E+00  0.9167536856194344E+00 -0.9167536856194567E+00  0.5332125228436703E+00
  0.2477522477522477E+00  0.0000000000000000E+00  0.9032851622587534E+00  0.9032625324953232E+00 -0.9032625324953427E+00  0.5230665934923875E+00
  0.2517482517482518E+00  0.0000000000000000E+00  0.8900304156315004E+00  0.8900078473776551E+00 -0.8900078473776746E+00  0.5130242945484753E+00
  0.2557442557442558E+00  0.0000000000000000E+00  0.8770062047343653E+00  0.8769836972864338E+00 -0.8769836972864535E+00  0.5030873978870509E+00
  0.2597402597402598E+00  0.0000000000000000E+00  0.8642067897663912E+00  0.8641843424454932E+00 -0.8641843424455101E+00  0.4932575476855109E+00
  0.2637362637362638E+00  0.0000000000000000E+00  0.8516266174243164E+00  0.8516042295754411E+00 -0.8516042295754584E+00  0.4835362644169342E+00
  0.2677322677322678E+00  0.0000000000000000E+00  0.8392603143071270E+00  0.8392379852980588E+00 -0.8392379852980786E+00  0.4739249487094455E+00
  0.2717282717282717E+00  0.0000000000000000E+00  0.8271026804670283E+00  0.8270804096874756E+00 -0.8270804096874939E+00  0.4644248850888290E+00
  0.2757242757242758E+00  0.0000000000000000E+00  0.8151486831116751E+00  0.8151264699723434E+00 -0.8151264699723605E+00  0.4550372456078943E+00
  0.2797202797202798E+00  0.0000000000000000E+00  0.8033934504831632E+00  0.8033712944149833E+00 -0.8033712944150017E+00  0.4457630933777260E+00
  0.2837162837162838E+00  0.0000000000000000E+00  0.7918322659184239E+00  0.7918101663717932E+00 -0.7918101663718133E+00  0.4366033860058355E+00
  0.2877122877122877E+00  0.0000000000000000E+00  0.7804605620904761E+00  0.7804385185344991E+00 -0.7804385185345177E+00  0.4275589789446206E+00
  0.2917082917082917E+00  0.0000000000000000E+00  0.7692739154511187E+00  0.7692519273729755E+00 -0.7692519273729926E+00  0.4186306287645112E+00
  0.2957042957042957E+00  0.0000000000000000E+00  0.7582680408520324E+00  0.7582461077562601E+00 -0.7582461077562785E+00  0.4098189963449184E+00
  0.2997002997002997E+00  0.0000000000000000E+00  0.7474387863665141E+00  0.7474169077743651E+00 -0.7474169077743825E+00  0.4011246499975760E+00
  0.3036963036963037E+00  0.0000000000000000E+00  0.7367821282976202E+00  0.7367603037464744E+00 -0.7367603037464950E+00  0.3925480685205497E+00
  0.3076923076923077E+00  0.0000000000000000E+00  0.7262941663741198E+00  0.7262723954169100E+00 -0.7262723954169280E+00  0.3840896441875393E+00
  0.3116883116883117E+00  0.0000000000000000E+00  0.7159711191333178E+00  0.7159494013380439E+00 -0.7159494013380588E+00  0.3757496856766783E+00
  0.3156843156843158E+00  0.0000000000000000E+00  0.7058093194813885E+00  0.7057876544305584E+00 -0.7057876544305726E+00  0.3675284209386344E+00
  0.3196803196803197E+00  0.0000000000000000E+00  0.6958052104271903E+00  0.6957835977173566E+00 -0.6957835977173692E+00  0.3594260000064276E+00
  0.3236763236763237E+00  0.0000000000000000E+00  0.6859553409898468E+00  0.6859337802311540E+00 -0.6859337802311648E+00  0.3514424977511287E+00
  0.3276723276723278E+00  0.0000000000000000E+00  0.6762563622686342E+00  0.6762348530843797E+00 -0.6762348530843917E+00  0.3435779165821196E+00
  0.3316683316683317E+00  0.0000000000000000E+00  0.6667050236743316E+00  0.6666835657005942E+00 -0.6666835657006049E+00  0.3358321890949257E+00
  0.3356643356643357E+00  0.0000000000000000E+00  0.6572981693130020E+00  0.6572767621981999E+00 -0.6572767621982107E+00  0.3282051806666720E+00
  0.3396603396603397E+00  0.0000000000000000E+00  0.6480327345172033E+00  0.6480113779217640E+00 -0.6480113779217729E+00  0.3206966919996297E+00
  0.3436563436563436E+00  0.0000000000000000E+00  0.6389057425240126E+00  0.6388844361200117E+00 -0.6388844361200221E+00  0.3133064616165748E+00
  0.3476523476523476E+00  0.0000000000000000E+00  0.6299143012854189E+00  0.6298930447562171E+00 -0.6298930447562284E+00  0.3060341683039043E+00
  0.3516483516483517E+00  0.0000000000000000E+00  0.6210556004122511E+00  0.6210343934521665E+00 -0.6210343934521775E+00  0.2988794335065723E+00
  0.3556443556443556E+00  0.0000000000000000E+00  0.6123269082460205E+00  0.6123057505600513E+00 -0.6123057505600600E+00  0.2918418236746658E+00
  0.3596403596403597E+00  0.0000000000000000E+00  0.6037255690516004E+00  0.6037044603551114E+00 -0.6037044603551188E+00  0.2849208525616548E+00
  0.3636363636363636E+00  0.0000000000000000E+00  0.5952490003235157E+00  0.5952279403419580E+00 -0.5952279403419667E+00  0.2781159834734848E+00
  0.3676323676323677E+00  0.0000000000000000E+00  0.5868946902049201E+00  0.5868736786735805E+00 -0.5868736786735880E+00  0.2714266314704428E+00
  0.3716283716283717E+00  0.0000000000000000E+00  0.5786601950162519E+00  0.5786392316799734E+00 -0.5786392316799818E+00  0.2648521655232639E+00
  0.3756243756243757E+00  0.0000000000000000E+00  0.5705431368787434E+00  0.5705222214917094E+00 -0.5705222214917168E+00  0.2583919106186914E+00
  0.3796203796203797E+00  0.0000000000000000E+00  0.5625412014432228E+00  0.5625203337687265E+00 -0.5625203337687349E+00  0.2520451498216905E+00
  0.3836163836163837E+00  0.0000000000000000E+00  0.5546521357052447E+00  0.5546313155154662E+00 -0.5546313155154754E+00  0.2458111262879457E+00
  0.3876123876123877E+00  0.0000000000000000E+00  0.5468737459163847E+00  0.5468529729922325E+00 -0.5468529729922432E+00  0.2396890452327526E+00
  0.3916083916083917E+00  0.0000000000000000E+00  0.5392038955734519E+00  0.5391831697043278E+00 -0.5391831697043389E+00  0.2336780758508942E+00
  0.3956043956043956E+00  0.0000000000000000E+00  0.5316405034914637E+00  0.5316198244750696E+00 -0.5316198244750815E+00  0.2277773531913435E+00
  0.3996003996003996E+00  0.0000000000000000E+00  0.5241815419596131E+00  0.5241609096017987E+00 -0.5241609096018094E+00  0.2219859799883174E+00
  0.4035964035964036E+00  0.0000000000000000E+00  0.5168250349644457E+00  0.5168044490790334E+00 -0.5168044490790437E+00  0.2163030284441048E+00
  0.4075924075924076E+00  0.0000000000000000E+00  0.5095690564858695E+00  0.5095485168944801E+00 -0.5095485168944892E+00  0.2107275419673276E+00
  0.4115884115884116E+00  0.0000000000000000E+00  0.5024117288635203E+00  0.5023912353954358E+00 -0.5023912353954441E+00  0.2052585368673817E+00
  0.4155844155844156E+00  0.0000000000000000E+00  0.4953512212249341E+00  0.4953307737169347E+00 -0.4953307737169446E+00  0.1998950040030192E+00
  0.4195804195804195E+00  0.0000000000000000E+00  0.4883857479802198E+00  0.4883653462764956E+00 -0.4883653462765035E+00  0.1946359103884272E+00
  0.4235764235764236E+00  0.0000000000000000E+00  0.4815135673702753E+00  0.4814932113222565E+00 -0.4814932113222658E+00  0.1894802007533620E+00
  0.4275724275724276E+00  0.0000000000000000E+00  0.4747329800731934E+00  0.4747126695394225E+00 -0.4747126695394322E+00  0.1844267990604720E+00
  0.4315684315684316E+00  0.0000000000000000E+00  0.4680423278668553E+00  0.4680220627128767E+00 -0.4680220627128872E+00  0.1794746099801094E+00
  0.4355644355644356E+00  0.0000000000000000E+00  0.4614399923432337E+00  0.4614197724415083E+00 -0.4614197724415191E+00  0.1746225203226009E+00
  0.4395604395604396E+00  0.0000000000000000E+00  0.4549243936703406E+00  0.4549042189001294E+00 -0.4549042189001412E+00  0.1698694004275875E+00
  0.4435564435564436E+00  0.0000000000000000E+00  0.4484939894000092E+00  0.4484738596472760E+00 -0.4484738596472872E+00  0.1652141055111899E+00
  0.4475524475524476E+00  0.0000000000000000E+00  0.4421472733258934E+00  0.4421271884832301E+00 -0.4421271884832391E+00  0.1606554769736667E+00
  0.4515484515484516E+00  0.0000000000000000E+00  0.4358827743785994E+00  0.4358627343451349E+00 -0.4358627343451436E+00  0.1561923436642184E+00
  0.4555444555444556E+00  0.0000000000000000E+00  0.4296990555676467E+00  0.4296790602489627E+00 -0.4296790602489719E+00  0.1518235231074023E+00
  0.4595404595404596E+00  0.0000000000000000E+00  0.4235947129582203E+00  0.4235747622662782E+00 -0.4235747622662894E+00  0.1475478226882909E+00
  0.4635364635364636E+00  0.0000000000000000E+00  0.4175683746894551E+00  0.4175484685425332E+00 -0.4175484685425432E+00  0.1433640407997499E+00
  0.4675324675324676E+00  0.0000000000000000E+00  0.4116187000272123E+00  0.4115988383498478E+00 -0.4115988383498591E+00  0.1392709679505841E+00
  0.4715284715284715E+00  0.0000000000000000E+00  0.4057443784504019E+00  0.4057245611733304E+00 -0.4057245611733411E+00  0.1352673878353870E+00
  0.4755244755244755E+00  0.0000000000000000E+00  0.3999441287732753E+00  0.3999243558333764E+00 -0.3999243558333874E+00  0.1313520783679157E+00
  0.4795204795204795E+00  0.0000000000000000E+00  0.3942166982982266E+00  0.3941969696384942E+00 -0.3941969696385038E+00  0.1275238126773746E+00
  0.4835164835164836E+00  0.0000000000000000E+00  0.3885608619967345E+00  0.3885411775662198E+00 -0.3885411775662280E+00  0.1237813600678329E+00
  0.4875124875124875E+00  0.0000000000000000E+00  0.3829754217238608E+00  0.3829557814776319E+00 -0.3829557814776414E+00  0.1201234869436737E+00
  0.4915084915084916E+00  0.0000000000000000E+00  0.3774592054552510E+00  0.3774396093543601E+00 -0.3774396093543692E+00  0.1165489576984408E+00
  0.4955044955044955E+00  0.0000000000000000E+00  0.3720110665573536E+00  0.3719915145688142E+00 -0.3719915145688224E+00  0.1130565355715770E+00
  0.4995004995004995E+00  0.0000000000000000E+00  0.3666298830768617E+00  0.3666103751736320E+00 -0.3666103751736407E+00  0.1096449834697139E+00
  0.5034965034965035E+00  0.0000000000000000E+00  0.3613145570595138E+00  0.3612950932204765E+00 -0.3612950932204856E+00  0.1063130647566306E+00
  0.5074925074925075E+00  0.0000000000000000E+00  0.3560640138899933E+00  0.3560445940999390E+00 -0.3560445940999490E+00  0.1030595440103066E+00
  0.5114885114885116E+00  0.0000000000000000E+00  0.3508772016550277E+00  0.3508578259046600E+00 -0.3508578259046713E+00  0.9988318774873450E-01
  0.5154845154845156E+00  0.0000000000000000E+00  0.3457530905278554E+00  0.3457337588137628E+00 -0.3457337588137738E+00  0.9678276512488614E-01
  0.5194805194805195E+00  0.0000000000000000E+00  0.3406906721757404E+00  0.3406713845004087E+00 -0.3406713845004182E+00  0.9375704859221687E-01
  0.5234765234765236E+00  0.0000000000000000E+00  0.3356889591831874E+00  0.3356697155550029E+00 -0.3356697155550132E+00  0.9080481453964831E-01
  0.5274725274725275E+00  0.0000000000000000E+00  0.3307469844976632E+00  0.3307277849309213E+00 -0.3307277849309317E+00  0.8792484389876386E-01
  0.5314685314685315E+00  0.0000000000000000E+00  0.3258638008932546E+00  0.3258446454081733E+00 -0.3258446454081841E+00  0.8511592272286586E-01
  0.5354645354645355E+00  0.0000000000000000E+00  0.3210384804512182E+00  0.3210193690739547E+00 -0.3210193690739661E+00  0.8237684273852776E-01
  0.5394605394605395E+00  0.0000000000000000E+00  0.3162701140573490E+00  0.3162510468200287E+00 -0.3162510468200401E+00  0.7970640187048778E-01
  0.5434565434565435E+00  0.0000000000000000E+00  0.3115578109175119E+00  0.3115387878582514E+00 -0.3115387878582625E+00  0.7710340474106818E-01
  0.5474525474525476E+00  0.0000000000000000E+00  0.3069006980862974E+00  0.3068817192492422E+00 -0.3068817192492532E+00  0.7456666314373167E-01
  0.5514485514485516E+00  0.0000000000000000E+00  0.3022979200111934E+00  0.3022789854465506E+00 -0.3022789854465609E+00  0.7209499649215999E-01
  0.5554445554445555E+00  0.0000000000000000E+00  0.2977486380945934E+00  0.2977297478586847E+00 -0.2977297478586941E+00  0.6968723224618339E-01
  0.5594405594405595E+00  0.0000000000000000E+00  0.2932520302668039E+00  0.2932331844221209E+00 -0.2932331844221292E+00  0.6734220631378479E-01
  0.5634365634365635E+00  0.0000000000000000E+00  0.2888072905708654E+00  0.2887884891861051E+00 -0.2887884891861133E+00  0.6505876343023248E-01
  0.5674325674325674E+00  0.0000000000000000E+00  0.2844136287633255E+00  0.2843948719134488E+00 -0.2843948719134575E+00  0.6283575751593956E-01
  0.5714285714285715E+00  0.0000000000000000E+00  0.2800702699269161E+00  0.2800515576932276E+00 -0.2800515576932364E+00  0.6067205201290315E-01
  0.5754245754245755E+00  0.0000000000000000E+00  0.2757764540944682E+00  0.2757577865646779E+00 -0.2757577865646866E+00  0.5856652020039665E-01
  0.5794205794205795E+00  0.0000000000000000E+00  0.2715314358838579E+00  0.2715128131521501E+00 -0.2715128131521590E+00  0.5651804549051751E-01
  0.5834165834165834E+00  0.0000000000000000E+00  0.2673344841456857E+00  0.2673159063128124E+00 -0.2673159063128209E+00  0.5452552170470865E-01
  0.5874125874125874E+00  0.0000000000000000E+00  0.2631848816196569E+00  0.2631663487930082E+00 -0.2631663487930170E+00  0.5258785333112238E-01
  0.5914085914085914E+00  0.0000000000000000E+00  0.2590819246032645E+00  0.2590634368969754E+00 -0.2590634368969841E+00  0.5070395576417776E-01
  0.5954045954045954E+00  0.0000000000000000E+00  0.2550249226289613E+00  0.2550064801640147E+00 -0.2550064801640231E+00  0.4887275552628632E-01
  0.5994005994005995E+00  0.0000000000000000E+00  0.2510131981517205E+00  0.2509948010560553E+00 -0.2509948010560630E+00  0.4709319047277692E-01
  0.6033966033966034E+00  0.0000000000000000E+00  0.2470460862444791E+00  0.2470277346530911E+00 -0.2470277346530989E+00  0.4536420998013568E-01
  0.6073926073926074E+00  0.0000000000000000E+00  0.2431229343038936E+00  0.2431046283589658E+00 -0.2431046283589733E+00  0.4368477511868799E-01
  0.6113886113886114E+00  0.0000000000000000E+00  0.2392431017647056E+00  0.2392248416157353E+00 -0.2392248416157432E+00  0.4205385880995458E-01
  0.6153846153846154E+00  0.0000000000000000E+00  0.2354059598214538E+00  0.2353877456253888E+00 -0.2353877456253970E+00  0.4047044596914143E-01
  0.6193806193806194E+00  0.0000000000000000E+00  0.2316108911583329E+00  0.2315927230797171E+00 -0.2315927230797253E+00  0.3893353363343348E-01
  0.6233766233766235E+00  0.0000000000000000E+00  0.2278572896865513E+00  0.2278391678976725E+00 -0.2278391678976803E+00  0.3744213107656936E-01
  0.6273726273726274E+00  0.0000000000000000E+00  0.2241445602908091E+00  0.2241264849718685E+00 -0.2241264849718762E+00  0.3599525991050586E-01
  0.6313686313686315E+00  0.0000000000000000E+00  0.2204721185807555E+00  0.2204540899200348E+00 -0.2204540899200423E+00  0.3459195417406008E-01
  0.6353646353646354E+00  0.0000000000000000E+00  0.2168393906509956E+00  0.2168214088450413E+00 -0.2168214088450494E+00  0.3323126040960681E-01
  0.6393606393606395E+00  0.0000000000000000E+00  0.2132458128464363E+00  0.2132278781002516E+00 -0.2132278781002595E+00  0.3191223772788620E-01
  0.6433566433566434E+00  0.0000000000000000E+00  0.2096908315354083E+00  0.2096729440626506E+00 -0.2096729440626589E+00  0.3063395786175022E-01
  0.6473526473526474E+00  0.0000000000000000E+00  0.2061739028873147E+00  0.2061560629105065E+00 -0.2061560629105150E+00  0.2939550520889322E-01
  0.6513486513486514E+00  0.0000000000000000E+00  0.2026944926582290E+00  0.2026767004089847E+00 -0.2026767004089936E+00  0.2819597686449479E-01
  0.6553446553446554E+00  0.0000000000000000E+00  0.1992520759820079E+00  0.1992343317012826E+00 -0.1992343317012917E+00  0.2703448264391033E-01
  0.6593406593406594E+00  0.0000000000000000E+00  0.1958461371659434E+00  0.1958284411042709E+00 -0.1958284411042798E+00  0.2591014509574981E-01
  0.6633366633366634E+00  0.0000000000000000E+00  0.1924761694927009E+00  0.1924585219104606E+00 -0.1924585219104687E+00  0.2482209950598684E-01
  0.6673326673326675E+00  0.0000000000000000E+00  0.1891416750271398E+00  0.1891240761948335E+00 -0.1891240761948413E+00  0.2376949389335984E-01
  0.6713286713286715E+00  0.0000000000000000E+00  0.1858421644283724E+00  0.1858246146269139E+00 -0.1858246146269218E+00  0.2275148899651992E-01
  0.6753246753246754E+00  0.0000000000000000E+00  0.1825771567670410E+00  0.1825596562880713E+00 -0.1825596562880794E+00  0.2176725825330158E-01
  0.6793206793206794E+00  0.0000000000000000E+00  0.1793461793477001E+00  0.1793287284939158E+00 -0.1793287284939236E+00  0.2081598777250843E-01
  0.6833166833166835E+00  0.0000000000000000E+00  0.1761487675344048E+00  0.1761313666199019E+00 -0.1761313666199099E+00  0.1989687629837722E-01
  0.6873126873126874E+00  0.0000000000000000E+00  0.1729844645824456E+00  0.1729671139330818E+00 -0.1729671139330898E+00  0.1900913516839903E-01
  0.6913086913086913E+00  0.0000000000000000E+00  0.1698528214735930E+00  0.1698355214273742E+00 -0.1698355214273816E+00  0.1815198826458322E-01
  0.6953046953046953E+00  0.0000000000000000E+00  0.1667533967552607E+00  0.1667361476627460E+00 -0.1667361476627533E+00  0.1732467195853070E-01
  0.6993006993006994E+00  0.0000000000000000E+00  0.1636857563845060E+00  0.1636685586092374E+00 -0.1636685586092446E+00  0.1652643505076011E-01
  0.7032967032967034E+00  0.0000000000000000E+00  0.1606494735759406E+00  0.1606323274948999E+00 -0.1606323274949075E+00  0.1575653870449963E-01
  0.7072927072927073E+00  0.0000000000000000E+00  0.1576441286526187E+00  0.1576270346567062E+00 -0.1576270346567140E+00  0.1501425637417148E-01
  0.7112887112887113E+00  0.0000000000000000E+00  0.1546693089013957E+00  0.1546522673959378E+00 -0.1546522673959452E+00  0.1429887372902370E-01
  0.7152847152847154E+00  0.0000000000000000E+00  0.1517246084319668E+00  0.1517076198372584E+00 -0.1517076198372658E+00  0.1360968857209700E-01
  0.7192807192807193E+00  0.0000000000000000E+00  0.1488096280387583E+00  0.1487926927906300E+00 -0.1487926927906374E+00  0.1294601075476618E-01
  0.7232767232767233E+00  0.0000000000000000E+00  0.1459239750666683E+00  0.1459070936170894E+00 -0.1459070936170968E+00  0.1230716208719494E-01
  0.7272727272727273E+00  0.0000000000000000E+00  0.1430672632801782E+00  0.1430504360978974E+00 -0.1430504360979048E+00  0.1169247624492248E-01
  0.7312687312687314E+00  0.0000000000000000E+00  0.1402391127354462E+00  0.1402223403066783E+00 -0.1402223403066854E+00  0.1110129867181218E-01
  0.7352647352647353E+00  0.0000000000000000E+00  0.1374391496555295E+00  0.1374224324846714E+00 -0.1374224324846785E+00  0.1053298647961691E-01
  0.7392607392607393E+00  0.0000000000000000E+00  0.1346670063083816E+00  0.1346503449187830E+00 -0.1346503449187899E+00  0.9986908344370599E-02
  0.7432567432567433E+00  0.0000000000000000E+00  0.1319223208883034E+00  0.1319057158230846E+00 -0.1319057158230916E+00  0.9462444399868245E-02
  0.7472527472527474E+00  0.0000000000000000E+00  0.1292047373998663E+00  0.1291881892227882E+00 -0.1291881892227952E+00  0.8958986128395180E-02
  0.7512487512487512E+00  0.0000000000000000E+00  0.1265139055446266E+00  0.1264974148410152E+00 -0.1264974148410219E+00  0.8475936248936177E-02
